continent,country,disaster_type,decade,avg_deaths
Asia,Myanmar,Earthquakes,2000,71.0
Asia,Myanmar,Flood,2000,102.0
Asia,Myanmar,Storms,2000,138636.0
Asia,Myanmar,Earthquakes,2010,116.0
Asia,Myanmar,Flood,2010,504.0
Asia,Myanmar,Mass_Movements_Dry,2010,17.0
Asia,Myanmar,Storms,2010,80.0
Asia,Myanmar,Flood,2020,10.0
Asia,Myanmar,Storms,2020,156.0
Asia,Nepal,Flood,1950,60.0
Asia,Nepal,Droughts,1960,0.0
Asia,Nepal,Earthquakes,1960,80.0
Asia,Nepal,Flood,1960,276.0
Asia,Nepal,Mass_Movements_Dry,1960,150.0
Asia,Nepal,Droughts,1970,0.0
Asia,Nepal,Flood,1970,480.0
Asia,Nepal,Droughts,1980,0.0
Asia,Nepal,Earthquakes,1980,809.0
Asia,Nepal,Flood,1980,1511.0
Asia,Nepal,Storms,1980,71.0
Asia,Nepal,Earthquakes,1990,0.0
Asia,Nepal,Flood,1990,2537.0
Asia,Nepal,Storms,1990,26.0
Asia,Nepal,Wildfires,1990,88.0
Asia,Nepal,Droughts,2000,0.0
Asia,Nepal,Extreme_Temperatures,2000,117.0
Asia,Nepal,Flood,2000,1065.0
Asia,Nepal,Earthquakes,2010,8976.0
Asia,Nepal,Extreme_Temperatures,2010,150.0
Asia,Nepal,Flood,2010,1323.0
Asia,Nepal,Storms,2010,111.0
Asia,Nepal,Wildfires,2010,11.0
Asia,Nepal,Earthquakes,2020,161.0
Asia,Nepal,Flood,2020,882.0
Asia,Nepal,Storms,2020,21.0
Asia,Oman,Storms,1970,107.0
Asia,Oman,Storms,1980,26.0
Asia,Oman,Storms,2000,113.0
Asia,Oman,Flood,2010,11.0
Asia,Oman,Storms,2010,36.0
Asia,Oman,Flood,2020,10.0
Asia,Oman,Storms,2020,20.0
Asia,Pakistan,Earthquakes,1900,231.0
Asia,Pakistan,Storms,1920,0.0
Asia,Pakistan,Earthquakes,1930,60000.0
Asia,Pakistan,Storms,1930,0.0
Asia,Pakistan,Earthquakes,1940,4000.0
Asia,Pakistan,Storms,1940,0.0
Asia,Pakistan,Earthquakes,1950,12.0
Asia,Pakistan,Extreme_Temperatures,1950,111.0
Asia,Pakistan,Flood,1950,3691.0
Asia,Pakistan,Flood,1960,32.0
Asia,Pakistan,Storms,1960,10450.0
Asia,Pakistan,Earthquakes,1970,4800.0
Asia,Pakistan,Extreme_Temperatures,1970,84.0
Asia,Pakistan,Flood,1970,2066.0
Asia,Pakistan,Earthquakes,1980,265.0
Asia,Pakistan,Flood,1980,519.0
Asia,Pakistan,Mass_Movements_Dry,1980,50.0
Asia,Pakistan,Storms,1980,121.0
Asia,Pakistan,Droughts,1990,5.0
Asia,Pakistan,Earthquakes,1990,413.0
Asia,Pakistan,Extreme_Temperatures,1990,684.0
Asia,Pakistan,Flood,1990,4180.0
Asia,Pakistan,Storms,1990,956.0
Asia,Pakistan,Droughts,2000,138.0
Asia,Pakistan,Earthquakes,2000,73579.0
Asia,Pakistan,Extreme_Temperatures,2000,527.0
Asia,Pakistan,Flood,2000,2265.0
Asia,Pakistan,Storms,2000,369.0
Asia,Pakistan,Droughts,2010,77.0
Asia,Pakistan,Earthquakes,2010,792.0
Asia,Pakistan,Extreme_Temperatures,2010,1548.0
Asia,Pakistan,Flood,2010,4845.0
Asia,Pakistan,Mass_Movements_Dry,2010,13.0
Asia,Pakistan,Storms,2010,138.0
Asia,Pakistan,Earthquakes,2020,75.0
Asia,Pakistan,Extreme_Temperatures,2020,22.0
Asia,Pakistan,Flood,2020,2841.0
Asia,Pakistan,Storms,2020,163.0
Asia,Pakistan,Wildfires,2020,4.0
Asia,"Palestine, State of",Flood,2000,0.0
Asia,"Palestine, State of",Flood,2010,5.0
Asia,"Palestine, State of",Storms,2010,5.0
Asia,"Palestine, State of",Extreme_Temperatures,2020,7.0
Asia,Philippines,Storms,1900,240.0
Asia,Philippines,Earthquakes,1910,100.0
Asia,Philippines,Storms,1910,0.0
Asia,Philippines,Volcanoes,1910,1335.0
Asia,Philippines,Earthquakes,1920,17.0
Asia,Philippines,Earthquakes,1930,1.0
Asia,Philippines,Storms,1930,1285.0
Asia,Philippines,Earthquakes,1940,72.0
Asia,Philippines,Storms,1940,1333.0
Asia,Philippines,Earthquakes,1950,413.0
Asia,Philippines,Storms,1950,2217.0
Asia,Philippines,Volcanoes,1950,584.0
Asia,Philippines,Earthquakes,1960,303.0
Asia,Philippines,Flood,1960,29.0
Asia,Philippines,Storms,1960,1688.0
Asia,Philippines,Volcanoes,1960,358.0
Asia,Philippines,Droughts,1970,0.0
Asia,Philippines,Earthquakes,1970,6029.0
Asia,Philippines,Flood,1970,845.0
Asia,Philippines,Storms,1970,6241.0
Asia,Philippines,Volcanoes,1970,0.0
Asia,Philippines,Droughts,1980,0.0
Asia,Philippines,Earthquakes,1980,21.0
Asia,Philippines,Flood,1980,525.0
Asia,Philippines,Mass_Movements_Dry,1980,350.0
Asia,Philippines,Storms,1980,7203.0
Asia,Philippines,Volcanoes,1980,0.0
Asia,Philippines,Droughts,1990,8.0
Asia,Philippines,Earthquakes,1990,2504.0
Asia,Philippines,Flood,1990,1098.0
Asia,Philippines,Storms,1990,9717.0
Asia,Philippines,Volcanoes,1990,719.0
Asia,Philippines,Wildfires,1990,2.0
Asia,Philippines,Droughts,2000,0.0
Asia,Philippines,Earthquakes,2000,15.0
Asia,Philippines,Flood,2000,489.0
Asia,Philippines,Mass_Movements_Dry,2000,11.0
Asia,Philippines,Storms,2000,7130.0
Asia,Philippines,Volcanoes,2000,0.0
Asia,Philippines,Droughts,2010,0.0
Asia,Philippines,Earthquakes,2010,451.0
Asia,Philippines,Flood,2010,682.0
Asia,Philippines,Storms,2010,12550.0
Asia,Philippines,Volcanoes,2010,0.0
Asia,Philippines,Earthquakes,2020,25.0
Asia,Philippines,Flood,2020,149.0
Asia,Philippines,Storms,2020,1316.0
Asia,Philippines,Volcanoes,2020,1.0
Asia,Qatar,Flood,2010,0.0
Asia,Saudi Arabia,Flood,1960,20.0
Asia,Saudi Arabia,Flood,1980,32.0
Asia,Saudi Arabia,Storms,1980,0.0
Asia,Saudi Arabia,Flood,2000,260.0
Asia,Saudi Arabia,Flood,2010,161.0
Asia,Saudi Arabia,Storms,2010,3.0
Asia,Saudi Arabia,Flood,2020,3.0
Asia,Sri Lanka,Storms,1950,200.0
Asia,Sri Lanka,Flood,1960,109.0
Asia,Sri Lanka,Storms,1960,206.0
Asia,Sri Lanka,Droughts,1970,0.0
Asia,Sri Lanka,Flood,1970,10.0
Asia,Sri Lanka,Storms,1970,740.0
Asia,Sri Lanka,Droughts,1980,0.0
Asia,Sri Lanka,Flood,1980,483.0
Asia,Sri Lanka,Storms,1980,0.0
Asia,Sri Lanka,Flood,1990,105.0
Asia,Sri Lanka,Droughts,2000,0.0
Asia,Sri Lanka,Earthquakes,2000,35399.0
Asia,Sri Lanka,Flood,2000,363.0
Asia,Sri Lanka,Storms,2000,14.0
Asia,Sri Lanka,Droughts,2010,0.0
Asia,Sri Lanka,Flood,2010,937.0
Asia,Sri Lanka,Storms,2010,56.0
Asia,Sri Lanka,Droughts,2020,0.0
Asia,Sri Lanka,Flood,2020,55.0
Asia,Sri Lanka,Storms,2020,16.0
Asia,Syrian Arab Republic,Flood,1960,0.0
Asia,Syrian Arab Republic,Flood,1970,0.0
Asia,Syrian Arab Republic,Droughts,1990,0.0
Asia,Syrian Arab Republic,Droughts,2000,0.0
Asia,Syrian Arab Republic,Flood,2000,6.0
Asia,Syrian Arab Republic,Storms,2000,32.0
Asia,Syrian Arab Republic,Droughts,2010,0.0
Asia,Syrian Arab Republic,Flood,2010,2.0
Asia,Syrian Arab Republic,Storms,2010,13.0
Asia,Syrian Arab Republic,Droughts,2020,0.0
Asia,Syrian Arab Republic,Earthquakes,2020,5900.0
Asia,Syrian Arab Republic,Flood,2020,1.0
Asia,Syrian Arab Republic,Storms,2020,2.0
Asia,Syrian Arab Republic,Wildfires,2020,3.0
Asia,"Taiwan, Province of China",Earthquakes,1900,1430.0
Asia,"Taiwan, Province of China",Earthquakes,1910,295.0
Asia,"Taiwan, Province of China",Storms,1910,1000.0
Asia,"Taiwan, Province of China",Earthquakes,1920,5.0
Asia,"Taiwan, Province of China",Storms,1920,1000.0
Asia,"Taiwan, Province of China",Earthquakes,1930,6036.0
Asia,"Taiwan, Province of China",Earthquakes,1940,377.0
Asia,"Taiwan, Province of China",Earthquakes,1950,101.0
Asia,"Taiwan, Province of China",Storms,1950,1244.0
Asia,"Taiwan, Province of China",Earthquakes,1960,122.0
Asia,"Taiwan, Province of China",Storms,1960,841.0
Asia,"Taiwan, Province of China",Flood,1970,45.0
Asia,"Taiwan, Province of China",Storms,1970,61.0
Asia,"Taiwan, Province of China",Earthquakes,1980,13.0
Asia,"Taiwan, Province of China",Flood,1980,31.0
Asia,"Taiwan, Province of China",Storms,1980,247.0
Asia,"Taiwan, Province of China",Earthquakes,1990,2265.0
Asia,"Taiwan, Province of China",Flood,1990,13.0
Asia,"Taiwan, Province of China",Storms,1990,213.0
Asia,"Taiwan, Province of China",Earthquakes,2000,6.0
Asia,"Taiwan, Province of China",Flood,2000,19.0
Asia,"Taiwan, Province of China",Storms,2000,1110.0
Asia,"Taiwan, Province of China",Earthquakes,2010,206.0
Asia,"Taiwan, Province of China",Extreme_Temperatures,2010,85.0
Asia,"Taiwan, Province of China",Flood,2010,11.0
Asia,"Taiwan, Province of China",Storms,2010,82.0
Asia,"Taiwan, Province of China",Earthquakes,2020,62.0
Asia,"Taiwan, Province of China",Storms,2020,22.0
Asia,Tajikistan,Flood,1990,1424.0
Asia,Tajikistan,Mass_Movements_Dry,1990,12.0
Asia,Tajikistan,Storms,1990,0.0
Asia,Tajikistan,Droughts,2000,0.0
Asia,Tajikistan,Earthquakes,2000,17.0
Asia,Tajikistan,Extreme_Temperatures,2000,0.0
Asia,Tajikistan,Flood,2000,89.0
Asia,Tajikistan,Storms,2000,0.0
Asia,Tajikistan,Earthquakes,2010,4.0
Asia,Tajikistan,Extreme_Temperatures,2010,1.0
Asia,Tajikistan,Flood,2010,109.0
Asia,Tajikistan,Earthquakes,2020,5.0
Asia,Tajikistan,Flood,2020,30.0
Asia,Thailand,Flood,1960,6.0
Asia,Thailand,Storms,1960,769.0
Asia,Thailand,Flood,1970,335.0
Asia,Thailand,Storms,1970,50.0
Asia,Thailand,Flood,1980,872.0
Asia,Thailand,Storms,1980,513.0
Asia,Thailand,Droughts,1990,0.0
Asia,Thailand,Earthquakes,1990,0.0
Asia,Thailand,Flood,1990,518.0
Asia,Thailand,Storms,1990,337.0
Asia,Thailand,Droughts,2000,0.0
Asia,Thailand,Earthquakes,2000,8345.0
Asia,Thailand,Flood,2000,935.0
Asia,Thailand,Storms,2000,27.0
Asia,Thailand,Wildfires,2000,0.0
Asia,Thailand,Droughts,2010,0.0
Asia,Thailand,Earthquakes,2010,2.0
Asia,Thailand,Extreme_Temperatures,2010,77.0
Asia,Thailand,Flood,2010,1438.0
Asia,Thailand,Storms,2010,28.0
Asia,Thailand,Droughts,2020,0.0
Asia,Thailand,Flood,2020,70.0
Asia,Thailand,Storms,2020,17.0
Asia,Turkey,Earthquakes,1900,6400.0
Asia,Turkey,Earthquakes,1910,4923.0
Asia,Turkey,Earthquakes,1920,363.0
Asia,Turkey,Earthquakes,1930,33844.0
Asia,Turkey,Earthquakes,1940,14450.0
Asia,Turkey,Flood,1940,332.0
Asia,Turkey,Earthquakes,1950,1581.0
Asia,Turkey,Flood,1950,237.0
Asia,Turkey,Earthquakes,1960,2810.0
Asia,Turkey,Flood,1960,147.0
Asia,Turkey,Storms,1960,0.0
Asia,Turkey,Earthquakes,1970,8282.0
Asia,Turkey,Flood,1970,33.0
Asia,Turkey,Storms,1970,30.0
Asia,Turkey,Earthquakes,1980,1367.0
Asia,Turkey,Extreme_Temperatures,1980,30.0
Asia,Turkey,Flood,1980,98.0
Asia,Turkey,Wildfires,1980,13.0
Asia,Turkey,Earthquakes,1990,18876.0
Asia,Turkey,Extreme_Temperatures,1990,0.0
Asia,Turkey,Flood,1990,266.0
Asia,Turkey,Mass_Movements_Dry,1990,261.0
Asia,Turkey,Storms,1990,31.0
Asia,Turkey,Wildfires,1990,0.0
Asia,Turkey,Earthquakes,2000,252.0
Asia,Turkey,Extreme_Temperatures,2000,70.0
Asia,Turkey,Flood,2000,208.0
Asia,Turkey,Storms,2000,37.0
Asia,Turkey,Wildfires,2000,2.0
Asia,Turkey,Earthquakes,2010,699.0
Asia,Turkey,Flood,2010,56.0
Asia,Turkey,Storms,2010,0.0
Asia,Turkey,Earthquakes,2020,50958.0
Asia,Turkey,Flood,2020,137.0
Asia,Turkey,Storms,2020,25.0
Asia,Turkey,Wildfires,2020,9.0
Asia,Turkmenistan,Flood,1990,0.0
Asia,Turkmenistan,Earthquakes,2000,11.0
Asia,United Arab Emirates,Flood,2010,0.0
Asia,United Arab Emirates,Flood,2020,0.0
Asia,Uzbekistan,Earthquakes,1990,9.0
Asia,Uzbekistan,Mass_Movements_Dry,1990,1.0
Asia,Uzbekistan,Droughts,2000,0.0
Asia,Uzbekistan,Flood,2000,0.0
Asia,Uzbekistan,Earthquakes,2010,13.0
Asia,Uzbekistan,Flood,2020,9.0
Asia,Vietnam,Storms,1950,1056.0
Asia,Vietnam,Flood,1960,431.0
Asia,Vietnam,Storms,1960,7000.0
Asia,Vietnam,Flood,1970,311.0
Asia,Vietnam,Storms,1970,212.0
Asia,Vietnam,Droughts,1980,0.0
Asia,Vietnam,Flood,1980,385.0
Asia,Vietnam,Storms,1980,3739.0
Asia,Vietnam,Droughts,1990,0.0
Asia,Vietnam,Flood,1990,2016.0
Asia,Vietnam,Storms,1990,5541.0
Asia,Vietnam,Droughts,2000,0.0
Asia,Vietnam,Flood,2000,2000.0
Asia,Vietnam,Storms,2000,1319.0
Asia,Vietnam,Wildfires,2000,0.0
Asia,Vietnam,Droughts,2010,0.0
Asia,Vietnam,Flood,2010,867.0
Asia,Vietnam,Storms,2010,508.0
Asia,Vietnam,Droughts,2020,0.0
Asia,Vietnam,Flood,2020,83.0
Asia,Vietnam,Storms,2020,352.0
Asia,Yemen,Earthquakes,1990,10.0
Asia,Yemen,Flood,1990,446.0
Asia,Yemen,Flood,2000,336.0
Asia,Yemen,Storms,2000,30.0
Asia,Yemen,Volcanoes,2000,6.0
Asia,Yemen,Flood,2010,158.0
Asia,Yemen,Storms,2010,75.0
Asia,Yemen,Flood,2020,586.0
Asia,Yemen,Storms,2020,7.0
Europe,Albania,Earthquakes,1900,120.0
Europe,Albania,Earthquakes,1920,200.0
Europe,Albania,Earthquakes,1930,150.0
Europe,Albania,Earthquakes,1940,43.0
Europe,Albania,Earthquakes,1960,26.0
Europe,Albania,Earthquakes,1970,35.0
Europe,Albania,Droughts,1980,0.0
Europe,Albania,Earthquakes,1980,1.0
Europe,Albania,Extreme_Temperatures,1980,68.0
Europe,Albania,Droughts,1990,0.0
Europe,Albania,Earthquakes,1990,0.0
Europe,Albania,Flood,1990,15.0
Europe,Albania,Earthquakes,2000,0.0
Europe,Albania,Extreme_Temperatures,2000,3.0
Europe,Albania,Flood,2000,4.0
Europe,Albania,Storms,2000,8.0
Europe,Albania,Wildfires,2000,0.0
Europe,Albania,Earthquakes,2010,51.0
Europe,Albania,Extreme_Temperatures,2010,11.0
Europe,Albania,Flood,2010,4.0
Europe,Albania,Extreme_Temperatures,2020,352.0
Europe,Albania,Flood,2020,0.0
Europe,Austria,Storms,1970,0.0
Europe,Austria,Flood,1980,12.0
Europe,Austria,Storms,1980,12.0
Europe,Austria,Earthquakes,1990,0.0
Europe,Austria,Flood,1990,13.0
Europe,Austria,Storms,1990,3.0
Europe,Austria,Extreme_Temperatures,2000,352.0
Europe,Austria,Flood,2000,14.0
Europe,Austria,Storms,2000,7.0
Europe,Austria,Extreme_Temperatures,2010,6.0
Europe,Austria,Flood,2010,4.0
Europe,Austria,Storms,2010,16.0
Europe,Austria,Extreme_Temperatures,2020,419.0
Europe,Austria,Flood,2020,1.0
Europe,Austria,Storms,2020,0.0
Europe,Belarus,Flood,1990,2.0
Europe,Belarus,Storms,1990,5.0
Europe,Belarus,Extreme_Temperatures,2000,5.0
Europe,Belarus,Storms,2000,0.0
Europe,Belarus,Extreme_Temperatures,2010,49.0
Europe,Belarus,Flood,2010,0.0
Europe,Belarus,Flood,2020,0.0
Europe,Belgium,Flood,1900,6.0
Europe,Belgium,Flood,1920,0.0
Europe,Belgium,Storms,1930,60.0
Europe,Belgium,Flood,1950,15.0
Europe,Belgium,Extreme_Temperatures,1960,12.0
Europe,Belgium,Storms,1960,0.0
Europe,Belgium,Droughts,1970,0.0
Europe,Belgium,Flood,1970,0.0
Europe,Belgium,Storms,1970,0.0
Europe,Belgium,Earthquakes,1980,2.0
Europe,Belgium,Extreme_Temperatures,1980,0.0
Europe,Belgium,Storms,1980,0.0
Europe,Belgium,Earthquakes,1990,0.0
Europe,Belgium,Flood,1990,1.0
Europe,Belgium,Storms,1990,24.0
Europe,Belgium,Extreme_Temperatures,2000,2118.0
Europe,Belgium,Flood,2000,2.0
Europe,Belgium,Storms,2000,7.0
Europe,Belgium,Extreme_Temperatures,2010,1066.0
Europe,Belgium,Flood,2010,4.0
Europe,Belgium,Storms,2010,8.0
Europe,Belgium,Extreme_Temperatures,2020,2184.0
Europe,Belgium,Flood,2020,39.0
Europe,Belgium,Storms,2020,4.0
Europe,Bosnia and Herzegovina,Storms,1990,0.0
Europe,Bosnia and Herzegovina,Droughts,2000,0.0
Europe,Bosnia and Herzegovina,Extreme_Temperatures,2000,1.0
Europe,Bosnia and Herzegovina,Flood,2000,0.0
Europe,Bosnia and Herzegovina,Storms,2000,4.0
Europe,Bosnia and Herzegovina,Extreme_Temperatures,2010,6.0
Europe,Bosnia and Herzegovina,Flood,2010,30.0
Europe,Bosnia and Herzegovina,Earthquakes,2020,1.0
Europe,Bosnia and Herzegovina,Flood,2020,1.0
Europe,Bosnia and Herzegovina,Storms,2020,1.0
Europe,Bulgaria,Earthquakes,1920,107.0
Europe,Bulgaria,Earthquakes,1970,20.0
Europe,Bulgaria,Droughts,1980,0.0
Europe,Bulgaria,Earthquakes,1980,3.0
Europe,Bulgaria,Storms,1980,0.0
Europe,Bulgaria,Earthquakes,1990,1.0
Europe,Bulgaria,Extreme_Temperatures,1990,3.0
Europe,Bulgaria,Flood,1990,0.0
Europe,Bulgaria,Storms,1990,0.0
Europe,Bulgaria,Droughts,2000,0.0
Europe,Bulgaria,Earthquakes,2000,0.0
Europe,Bulgaria,Extreme_Temperatures,2000,37.0
Europe,Bulgaria,Flood,2000,52.0
Europe,Bulgaria,Storms,2000,2.0
Europe,Bulgaria,Wildfires,2000,10.0
Europe,Bulgaria,Earthquakes,2010,0.0
Europe,Bulgaria,Extreme_Temperatures,2010,36.0
Europe,Bulgaria,Flood,2010,30.0
Europe,Bulgaria,Storms,2010,1.0
Europe,Bulgaria,Extreme_Temperatures,2020,1277.0
Europe,Bulgaria,Flood,2020,4.0
Europe,Bulgaria,Storms,2020,4.0
Europe,Bulgaria,Wildfires,2020,0.0
Europe,Croatia,Earthquakes,1990,0.0
Europe,Croatia,Wildfires,1990,0.0
Europe,Croatia,Droughts,2000,0.0
Europe,Croatia,Extreme_Temperatures,2000,833.0
Europe,Croatia,Flood,2000,0.0
Europe,Croatia,Storms,2000,2.0
Europe,Croatia,Wildfires,2000,13.0
Europe,Croatia,Extreme_Temperatures,2010,7.0
Europe,Croatia,Flood,2010,4.0
Europe,Croatia,Storms,2010,0.0
Europe,Croatia,Wildfires,2010,0.0
Europe,Croatia,Earthquakes,2020,9.0
Europe,Croatia,Extreme_Temperatures,2020,731.0
Europe,Croatia,Flood,2020,0.0
Europe,Croatia,Storms,2020,1.0
Europe,Czechia,Flood,1990,36.0
Europe,Czechia,Extreme_Temperatures,2000,433.0
Europe,Czechia,Flood,2000,38.0
Europe,Czechia,Storms,2000,10.0
Europe,Czechia,Extreme_Temperatures,2010,47.0
Europe,Czechia,Flood,2010,26.0
Europe,Czechia,Storms,2010,0.0
Europe,Czechia,Extreme_Temperatures,2020,279.0
Europe,Czechia,Flood,2020,0.0
Europe,Czechia,Storms,2020,8.0
Europe,Denmark,Storms,1970,0.0
Europe,Denmark,Storms,1980,11.0
Europe,Denmark,Droughts,1990,0.0
Europe,Denmark,Storms,1990,8.0
Europe,Denmark,Storms,2000,5.0
Europe,Denmark,Storms,2010,2.0
Europe,Denmark,Extreme_Temperatures,2020,252.0
Europe,Denmark,Storms,2020,1.0
Europe,Estonia,Extreme_Temperatures,2000,3.0
Europe,Estonia,Storms,2000,0.0
Europe,Estonia,Extreme_Temperatures,2010,8.0
Europe,Estonia,Extreme_Temperatures,2020,167.0
Europe,Finland,Storms,1990,0.0
Europe,Finland,Flood,2000,0.0
Europe,Finland,Extreme_Temperatures,2020,225.0
Europe,France,Earthquakes,1900,46.0
Europe,France,Wildfires,1940,80.0
Europe,France,Flood,1950,35.0
Europe,France,Earthquakes,1960,1.0
Europe,France,Storms,1960,28.0
Europe,France,Earthquakes,1970,11.0
Europe,France,Flood,1970,29.0
Europe,France,Storms,1970,0.0
Europe,France,Droughts,1980,0.0
Europe,France,Extreme_Temperatures,1980,0.0
Europe,France,Flood,1980,57.0
Europe,France,Storms,1980,40.0
Europe,France,Wildfires,1980,25.0
Europe,France,Droughts,1990,0.0
Europe,France,Extreme_Temperatures,1990,48.0
Europe,France,Flood,1990,60.0
Europe,France,Storms,1990,225.0
Europe,France,Wildfires,1990,0.0
Europe,France,Extreme_Temperatures,2000,20893.0
Europe,France,Flood,2000,44.0
Europe,France,Storms,2000,68.0
Europe,France,Wildfires,2000,7.0
Europe,France,Earthquakes,2010,0.0
Europe,France,Extreme_Temperatures,2010,4728.0
Europe,France,Flood,2010,95.0
Europe,France,Storms,2010,82.0
Europe,France,Wildfires,2010,0.0
Europe,France,Droughts,2020,0.0
Europe,France,Earthquakes,2020,0.0
Europe,France,Extreme_Temperatures,2020,6731.0
Europe,France,Flood,2020,6.0
Europe,France,Storms,2020,34.0
Europe,France,Wildfires,2020,0.0
Europe,Germany,Earthquakes,1990,1.0
Europe,Germany,Extreme_Temperatures,1990,30.0
Europe,Germany,Flood,1990,14.0
Europe,Germany,Storms,1990,107.0
Europe,Germany,Earthquakes,2000,0.0
Europe,Germany,Extreme_Temperatures,2000,9374.0
Europe,Germany,Flood,2000,29.0
Europe,Germany,Storms,2000,85.0
Europe,Germany,Extreme_Temperatures,2010,20.0
Europe,Germany,Flood,2010,18.0
Europe,Germany,Storms,2010,30.0
Europe,Germany,Extreme_Temperatures,2020,8173.0
Europe,Germany,Flood,2020,197.0
Europe,Germany,Storms,2020,12.0
Europe,Greece,Earthquakes,1900,4.0
Europe,Greece,Earthquakes,1910,14.0
Europe,Greece,Earthquakes,1920,103.0
Europe,Greece,Earthquakes,1930,151.0
Europe,Greece,Storms,1930,22.0
Europe,Greece,Earthquakes,1940,5.0
Europe,Greece,Earthquakes,1950,593.0
Europe,Greece,Earthquakes,1960,100.0
Europe,Greece,Storms,1960,43.0
Europe,Greece,Earthquakes,1970,50.0
Europe,Greece,Flood,1970,42.0
Europe,Greece,Earthquakes,1980,45.0
Europe,Greece,Extreme_Temperatures,1980,1076.0
Europe,Greece,Storms,1980,48.0
Europe,Greece,Wildfires,1980,15.0
Europe,Greece,Droughts,1990,0.0
Europe,Greece,Earthquakes,1990,197.0
Europe,Greece,Extreme_Temperatures,1990,5.0
Europe,Greece,Flood,1990,26.0
Europe,Greece,Storms,1990,3.0
Europe,Greece,Wildfires,1990,14.0
Europe,Greece,Earthquakes,2000,2.0
Europe,Greece,Extreme_Temperatures,2000,43.0
Europe,Greece,Flood,2000,15.0
Europe,Greece,Storms,2000,5.0
Europe,Greece,Wildfires,2000,77.0
Europe,Greece,Earthquakes,2010,6.0
Europe,Greece,Extreme_Temperatures,2010,5.0
Europe,Greece,Flood,2010,32.0
Europe,Greece,Storms,2010,7.0
Europe,Greece,Wildfires,2010,100.0
Europe,Greece,Earthquakes,2020,3.0
Europe,Greece,Extreme_Temperatures,2020,3092.0
Europe,Greece,Flood,2020,25.0
Europe,Greece,Storms,2020,0.0
Europe,Greece,Wildfires,2020,25.0
Europe,Hungary,Flood,1970,300.0
Europe,Hungary,Droughts,1980,0.0
Europe,Hungary,Storms,1980,4.0
Europe,Hungary,Droughts,1990,0.0
Europe,Hungary,Flood,1990,8.0
Europe,Hungary,Storms,1990,40.0
Europe,Hungary,Droughts,2000,0.0
Europe,Hungary,Extreme_Temperatures,2000,646.0
Europe,Hungary,Flood,2000,1.0
Europe,Hungary,Storms,2000,16.0
Europe,Hungary,Earthquakes,2010,0.0
Europe,Hungary,Extreme_Temperatures,2010,195.0
Europe,Hungary,Flood,2010,1.0
Europe,Hungary,Storms,2010,0.0
Europe,Hungary,Extreme_Temperatures,2020,513.0
Europe,Iceland,Earthquakes,1970,1.0
Europe,Iceland,Volcanoes,1970,0.0
Europe,Iceland,Flood,1980,0.0
Europe,Iceland,Volcanoes,1980,0.0
Europe,Iceland,Volcanoes,1990,0.0
Europe,Iceland,Earthquakes,2000,0.0
Europe,Iceland,Volcanoes,2010,0.0
Europe,Iceland,Earthquakes,2020,0.0
Europe,Ireland,Flood,1980,0.0
Europe,Ireland,Storms,1980,21.0
Europe,Ireland,Flood,1990,3.0
Europe,Ireland,Storms,1990,14.0
Europe,Ireland,Flood,2000,0.0
Europe,Ireland,Storms,2000,1.0
Europe,Ireland,Flood,2010,2.0
Europe,Ireland,Storms,2010,4.0
Europe,Ireland,Extreme_Temperatures,2020,26.0
Europe,Ireland,Storms,2020,1.0
Europe,Isle of Man,Storms,2020,0.0
Europe,Italy,Earthquakes,1900,75557.0
Europe,Italy,Volcanoes,1900,700.0
Europe,Italy,Earthquakes,1910,30100.0
Europe,Italy,Earthquakes,1920,1400.0
Europe,Italy,Earthquakes,1930,1911.0
Europe,Italy,Flood,1930,10.0
Europe,Italy,Storms,1940,80.0
Europe,Italy,Volcanoes,1940,26.0
Europe,Italy,Flood,1950,263.0
Europe,Italy,Earthquakes,1960,240.0
Europe,Italy,Flood,1960,197.0
Europe,Italy,Storms,1960,37.0
Europe,Italy,Earthquakes,1970,980.0
Europe,Italy,Flood,1970,60.0
Europe,Italy,Storms,1970,74.0
Europe,Italy,Volcanoes,1970,9.0
Europe,Italy,Earthquakes,1980,4708.0
Europe,Italy,Flood,1980,331.0
Europe,Italy,Storms,1980,33.0
Europe,Italy,Wildfires,1980,7.0
Europe,Italy,Droughts,1990,0.0
Europe,Italy,Earthquakes,1990,35.0
Europe,Italy,Extreme_Temperatures,1990,10.0
Europe,Italy,Flood,1990,87.0
Europe,Italy,Storms,1990,39.0
Europe,Italy,Volcanoes,1990,0.0
Europe,Italy,Wildfires,1990,1.0
Europe,Italy,Droughts,2000,0.0
Europe,Italy,Earthquakes,2000,327.0
Europe,Italy,Extreme_Temperatures,2000,20104.0
Europe,Italy,Flood,2000,97.0
Europe,Italy,Storms,2000,6.0
Europe,Italy,Volcanoes,2000,0.0
Europe,Italy,Wildfires,2000,13.0
Europe,Italy,Droughts,2010,0.0
Europe,Italy,Earthquakes,2010,352.0
Europe,Italy,Extreme_Temperatures,2010,59.0
Europe,Italy,Flood,2010,66.0
Europe,Italy,Storms,2010,38.0
Europe,Italy,Volcanoes,2010,0.0
Europe,Italy,Droughts,2020,0.0
Europe,Italy,Extreme_Temperatures,2020,18010.0
Europe,Italy,Flood,2020,23.0
Europe,Italy,Storms,2020,24.0
Europe,Italy,Wildfires,2020,0.0
Europe,Latvia,Storms,1990,6.0
